package_name,app_name,label,developer,permissions
com.hero.lszt.mi,绿色征途,网游RPG/网游RPG,上海巨人统平网络科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改用户界面设置 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 访问手机账户 | 检索当前运行的应用程序 | 结束后台进程 | 结束后台进程 | 管理帐户列表 | 控制媒体音量 | 装载和卸载文件系统 | 读取联系人 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.sy.ydcs.mi,一刀传世,网游RPG/网游RPG,安徽三七网络科技有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 控制媒体音量 | 使用NFC | 获取手机信息 | 写入文件与文档 | 发送短信 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.seasun.jxsj3.mi,剑侠世界3,网游RPG/网游RPG,武汉西山居世游科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改用户界面设置 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES
com.bawu.dssw.mi,大圣神威-首日送648高爆回合,网游RPG/网游RPG,广州八五后网络科技有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 查阅敏感日志数据 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.qileyx.ddz.mi,欢喜斗地主-领豆开局斗得过瘾,棋牌桌游/棋牌桌游,深圳市其乐游戏科技有限公司,<NONE>
com.tuyoo.fish3d.mi,捕鱼大作战-五一庆典,棋牌桌游/棋牌桌游,在线途游（北京）科技有限公司,<NONE>
com.youkushengshi.buyudaka.mi,捕鱼大咖-九品芝麻官正版联动,棋牌桌游/棋牌桌游,游酷盛世科技（北京）有限公司,<NONE>
com.youkuss.lelecatchfish.mi,乐乐捕鱼-包贝尔推荐,棋牌桌游/棋牌桌游,游酷盛世科技（北京）有限公司,<NONE>
com.tuyoo.fishue4.mi,途游休闲捕鱼-领百万金,棋牌桌游/棋牌桌游,北京云游互动网络科技有限公司,<NONE>
com.tianli.chess.mi,国际象棋,棋牌桌游/棋牌桌游,武汉市多比特信息科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES
net.uuapps.play.majiang.mi,经典单机麻将,棋牌桌游/棋牌桌游,西安同启通讯科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.cmge.n.klgdmj.mi,快乐广东麻将-单机麻将,棋牌桌游/棋牌桌游,海南创跃科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.june.game.doudizhu.mi,六月游戏单机斗地主,棋牌桌游/棋牌桌游,杭州边锋网络技术有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.lanse.chinachess.mi,中国象棋竞技版,棋牌桌游/棋牌桌游,北京蓝色创想网络科技有限责任公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 装载和卸载文件系统 | 查阅敏感日志数据 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.POST_NOTIFICATIONS
com.javgame.tlj.mi,拖拉机,棋牌桌游/棋牌桌游,杭州边锋网络技术有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.airmpoint.solitaire.cn.mi,纸牌接龙经典,棋牌桌游/棋牌桌游,云上质点（北京）科技有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.wedobest.feixingqi.one.mi,飞行棋,棋牌桌游/棋牌桌游,武汉市多比特信息科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES
com.tuyoo.junqi.main.mi,途游四国军棋,棋牌桌游/棋牌桌游,在线途游（北京）科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 修改电池统计信息 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 检索当前运行的应用程序 | 直接安装应用程序 | 结束后台进程 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | 添加桌面快捷方式 | 运行前台服务
com.shengji.mi,升级80分,棋牌桌游/棋牌桌游,杭州边浙网络技术有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.duole.chinachess.mi,多乐中国象棋,棋牌桌游/棋牌桌游,北京蓝色创想网络科技有限责任公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 装载和卸载文件系统 | 查阅敏感日志数据 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.POST_NOTIFICATIONS
com.tuyoo.sichuanmahjong.mi,途游麻将,棋牌桌游/棋牌桌游,北京云游互动网络科技有限公司,精确位置权限 | 查看网络状态 | 开关WLAN | 更改用户界面设置 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.sixdynasties.hchess.mi,全民象棋,棋牌桌游/棋牌桌游,南京莫邪网络科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | 运行前台服务
com.ssjd.mi,境界-死神激斗,格斗快打/格斗快打,上海蛙扑网络技术有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 检索当前运行的应用程序 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 修改系统设置项 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.enjoymi.sgzj.mi,三国战纪：风云再起,格斗快打/格斗快打,上海魔克信息科技有限公司,查看网络状态 | 开关WLAN | 修改电池统计信息 | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 检索当前运行的应用程序 | 结束后台进程 | 结束后台进程 | 控制媒体音量 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.bh.slwz.mi,神陵武装-创世纪,格斗快打/格斗快打,广州壁虎电子科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.chillyroom.zhmr.mi,战魂铭人,格斗快打/格斗快打,深圳市凉屋游戏科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 查阅敏感日志数据 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS
com.enjoymi.sgzj2.mi,欢动三国战纪2,格斗快打/格斗快打,上海魔克信息科技有限公司,查看网络状态 | 开关WLAN | 修改电池统计信息 | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 检索当前运行的应用程序 | 结束后台进程 | 结束后台进程 | 控制媒体音量 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.yongshi.tenojo.mi,深空之眼,格斗快打/格斗快打,厦门勇仕网络技术股份有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 写入文件与文档 | 修改系统设置项 | 读取文件与文档 | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
jianghu.lanjing.com.mi,江湖风云录,格斗快打/格斗快打,北京络汀科技有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 获取手机信息 | android.permission.REQUEST_INSTALL_PACKAGES
cn.ultralisk.game20.wali,巨神战击队3,格斗快打/格斗快打,成都雷兽互动科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.cqwx.gzdpz.mi,火柴人大作战,格斗快打/格斗快打,深圳传奇无限网络有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 获取手机信息 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES
com.aiyagames.snwzx.mi,烧脑我最行,休闲创意/休闲创意,北京爱丫游网络科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 控制振动器 | 防止手机休眠 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | 运行前台服务
com.hungrydragon.ylxj.mi,饥饿龙,休闲创意/休闲创意,上海碧汉网络科技有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.hlpp.fkx3d.mi,3D方块消,儿童益智/儿童益智,武汉宝乐佳信息科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES
com.utcc.yjcw.mi,停车不难鸭,儿童益智/儿童益智,武汉昀路安洋信息技术有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES
com.color.by.number.dreamer.wow.mi,梦幻涂色,儿童益智/儿童益智,拓予科技（深圳）有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 设置壁纸 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | 运行前台服务
com.outfit7.gingersbirthdayfree.mi,会说话的金杰猫2,儿童益智/儿童益智,奥飞特七网络科技有限公司,访问大概位置 | 查看网络状态 | 更改网络连接性 | 完全的互联网访问权限 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.hdhd.cyxxcg.mi,成语消消闯关,儿童益智/儿童益智,武汉宝乐佳信息科技有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
cn.ultralisk.gameapp.game23.wali,叶罗丽精灵梦,儿童益智/儿童益智,成都雷兽互动科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.xiaomi.tinygame,小游戏,休闲创意/休闲创意,北京瓦力网络科技有限公司,<NONE>
com.fengguo.wpjz.mi,王牌机战,飞行空战/飞行空战,上海蜂驰网络科技有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 检索当前运行的应用程序 | 管理帐户列表 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档
com.qeegames.fxymnq.mi,飞行员模拟器,飞行空战/飞行空战,广州龙干科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.volvapps.ef3.x.mi,现代空战3D,飞行空战/飞行空战,湖南省沃尔信息技术有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 录音 | 写入文件与文档 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 运行前台服务
com.volvapps.ef5.x.mi,空战争锋,飞行空战/飞行空战,湖南省沃尔信息技术有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | android.permission.REQUEST_INSTALL_PACKAGES
com.uc108.mobile.zhji.mi,同城游战机1942,飞行空战/飞行空战,浙江畅唐网络股份有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 发送持久广播 | 拍摄照片和视频 | 更改用户界面设置 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 检索当前运行的应用程序 | 控制媒体音量 | 装载和卸载文件系统 | 获取手机信息 | 开机时自动启动 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 更改/拦截网络设置和流量 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES
com.j1game.fjdz.gfyys.mi,飞机大战之全民雷电,飞行空战/飞行空战,北京快博科斯信息技术有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES
com.joym.armorbear.mi,熊出没之机甲熊大,跑酷闯关/跑酷闯关,合肥乐堂动漫信息技术有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 读取短信 | 编辑短信或彩信 | android.permission.REQUEST_INSTALL_PACKAGES
com.joym.armorhero.mi,铠甲勇士之英雄传说,跑酷闯关/跑酷闯关,合肥乐堂动漫信息技术有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 读取短信 | 编辑短信或彩信 | android.permission.REQUEST_INSTALL_PACKAGES
com.joym.Warrior.mi,铠甲勇士之拿瓦怒火,跑酷闯关/跑酷闯关,合肥乐堂动漫信息技术有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 读取短信 | 编辑短信或彩信 | android.permission.REQUEST_INSTALL_PACKAGES
com.ex.wdpk.mi,超强跑酷,跑酷闯关/跑酷闯关,深圳二象科技有限公司,精确位置权限 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档
com.huoshe.wdmcsj.mi,我的萌宠世界-赛狗模拟器,跑酷闯关/跑酷闯关,深圳市和畅互娱科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 获取手机信息 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES
com.xzuson.game.space.mi,时空跑酷,跑酷闯关/跑酷闯关,徐州秋水伊人信息技术有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 装载和卸载文件系统 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | 运行前台服务
com.joym.armorhero3.mi,铠甲勇士战神联盟,跑酷闯关/跑酷闯关,合肥乐堂动漫信息技术有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 读取短信 | 编辑短信或彩信 | android.permission.REQUEST_INSTALL_PACKAGES
qingFan.com.app,青番-短剧,影音视听/视频,杭州量子泛娱影视文化传媒股份有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 结束后台进程 | 结束后台进程 | 修改/删除内部媒体存储设备的内容 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 设置壁纸 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.fjgdrmt.fujuapp,福桔视频,影音视听/视频,福建广电网络融媒体科技有限责任公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 完全的互联网访问权限 | 写入文件与文档 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | 管理所有文件
com.deepwav.deepiano,DeepPiano-AI 钢琴陪练,影音视听/音乐,北京智曲科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 完全的互联网访问权限 | 获取手机信息 | 录音 | 写入文件与文档 | 防止手机休眠 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限
com.photonleap.leaptic,Leaptic,影音视听/播放器,深圳市光子跃迁科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制媒体音量 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 从您的媒体收藏中读取位置信息 | 接听来电 | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.qmmfkdj.exdinh,全民免费看短剧,影音视听/视频,北京云途科创网络科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 更改用户界面设置 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 装载和卸载文件系统 | 对正在运行的应用程序重新排序 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | android.permission.NEARBY_WIFI_DEVICES
live.lfh158.com,立飞航158,影音视听/直播,南阳立飞航一五八科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 控制媒体音量 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | 管理所有文件 | 运行前台服务
com.maoying.rhythm,专业节拍器,影音视听/音乐,上海茂萦科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 录音 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.QUERY_ALL_PACKAGES | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK
com.shadow.box,影匣离线播放器,影音视听/播放器,金华市兰鸽科技有限公司,查看网络状态 | 完全的互联网访问权限 | 获取手机信息 | 修改系统设置项 | 读取文件与文档 | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES
